epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
83,-0.19860086428710985,-0.1548540186945856,0.11806613281161739,0.21707125945481592,0.1264378111478286,-0.176927980185272,-0.13207201206865332,0.10549915682996279,0.2672293000245081,0.0832345597082984,-0.08555739597820512,-0.06252325215350713,0.04748697399085659,0.562601724147686,0.05142996616053097,0.8383134130146083,0.6234730168548014,0.7285869172388869,0.5448648648648649
84,-0.20416413009233947,-0.15862179538567606,0.12225901503381416,0.216969568667077,0.12747568745900917,-0.17968294324999948,-0.13264037206730522,0.10673373169744489,0.27389771996903833,0.08567703882704092,-0.08649404403979741,-0.06298829522364996,0.047887620340653046,0.569355949636786,0.05357500462530884,0.8378486055776893,0.6268337408312958,0.7211673699015471,0.5543243243243243
85,-0.1983466576484802,-0.1548540186945856,0.11776603150244089,0.21553776300112645,0.12535164766200357,-0.17554182300961535,-0.12784501308370433,0.10278656375905823,0.26939176452888963,0.0799414339468093,-0.08582042475643094,-0.06583221246029253,0.0489051434021992,0.5596950517836593,0.054240162822252413,0.8390438247011952,0.6245353159851301,0.7314949201741655,0.5448648648648649
86,-0.2015034159029145,-0.15426720751631368,0.11894651389502639,0.215768317126152,0.12277052423387613,-0.1778619808858628,-0.1281860290828954,0.1039256905041273,0.27109631662001216,0.0796568493921862,-0.08651212035134448,-0.06544944624102111,0.04895404015462295,0.5630598905930927,0.054410466808195834,0.8388446215139442,0.6266728195662206,0.7272402713316672,0.5505405405405406
87,-0.20399600544021151,-0.15718202369691042,0.12121729520272172,0.21483667649698485,0.12397973612425528,-0.17900596224307885,-0.12936787515044407,0.10469996672083946,0.27345060044779157,0.0815265025791343,-0.08660287081339714,-0.06387903156569269,0.0481728019369681,0.5669856459330144,0.053715122548253724,0.8391102257636123,0.6290001531159087,0.7255386789120453,0.5551351351351351
88,-0.20585724332662153,-0.1590482756409229,0.12311665284519735,0.21387509857618534,0.12449259109868038,-0.18047135361759584,-0.13127687928661974,0.10635294149690108,0.27302785821447206,0.08275314634523878,-0.08766642196013619,-0.06566050424977815,0.049508138960656846,0.5650216171296991,0.05462000035193293,0.8385126162018592,0.6288156288156287,0.7223001402524544,0.5567567567567567
89,-0.2054472812481138,-0.1590482756409229,0.12281093593905244,0.2142104574136235,0.12493912191850454,-0.18037924135400935,-0.13127687928661974,0.10625356236735736,0.27253252701942254,0.08246557093422169,-0.08735801795088408,-0.06566050424977815,0.049299849021060924,0.5658875506425416,0.0550439330175555,0.8387782204515273,0.6291997556505804,0.723314606741573,0.5567567567567567
90,-0.20327857180282294,-0.15655993971557297,0.12052410707937185,0.21543155653475343,0.12406797965702487,-0.17922238193206716,-0.13084503993086,0.10545395418719701,0.2714064465285715,0.0819923394679708,-0.0877298735027096,-0.06659416764444953,0.049942980735529,0.5606731817258134,0.05426442102965756,0.8393094289508632,0.6290619251992642,0.726628895184136,0.5545945945945946
91,-0.205139809689233,-0.15935931763159156,0.12266074002824187,0.2144626675283177,0.12562146828719933,-0.1800835874661607,-0.13159504664264893,0.10612709493172262,0.27285787424626623,0.08315885019323066,-0.08934899455128324,-0.06595741636379243,0.05058596150582688,0.5561637459478577,0.051180899934222035,0.8391102257636123,0.6297937356760887,0.7244288224956064,0.557027027027027
92,-0.2065746769640101,-0.16215869554761025,0.12444257511893236,0.2132907403833542,0.12717465458536292,-0.1808591197690309,-0.12811805436948887,0.1049317096713099,0.2731970343380766,0.07843707996613203,-0.09098397848550022,-0.06862962538992073,0.052518915035224614,0.5506236858503664,0.05156483917545862,0.8393758300132802,0.631193779539564,0.7240293809024134,0.5594594594594594
93,-0.20456172295859731,-0.16017700533901974,0.12269305334624324,0.21265927774870463,0.12558935956186434,-0.17961658711586534,-0.12789071037002808,0.10434913337499233,0.27097219621412577,0.07772761813796591,-0.09081612702113454,-0.07439973671407724,0.054855225045858894,0.5467929328725991,0.05728476316711617,0.8395750332005312,0.6299019607843137,0.727015558698727,0.5556756756756757
94,-0.20393037130771044,-0.16068365105577914,0.12271708852501426,0.2126044191336246,0.12665195423816122,-0.17631288209062584,-0.11752770826395437,0.09820878105029593,0.27948175007105097,0.07219042606933335,-0.08845550829481358,-0.06600034341642108,0.0501628243504952,0.5565257276444793,0.05185701270164533,0.8393758300132802,0.6289308176100629,0.7272082298687478,0.5540540540540541
95,-0.20512744047698314,-0.16461175866989464,0.12493777828618223,0.21048187900042437,0.12908835904628324,-0.17690418986632309,-0.11700504555162622,0.09820500945664981,0.2788080295003695,0.07069067812786323,-0.08891811430869176,-0.06417594367970697,0.0496391835588758,0.5552379704652016,0.049015408666973626,0.8396414342629482,0.6298850574712643,0.727433628318584,0.5554054054054054
96,-0.20522993099661005,-0.16492280066056342,0.12509329928151663,0.21039888141406776,0.12932393244372642,-0.17700274116227263,-0.11520971341518099,0.09749351537253284,0.2786960584041846,0.0683374984518722,-0.08788407550733567,-0.061163895486935904,0.04779667287065159,0.5602405635300372,0.047655749756919,0.8397078353253652,0.6300950045969965,0.7275300778485492,0.5556756756756757
97,-0.20686977931064102,-0.16772217857658211,0.12702799282527957,0.20907976617009238,0.1306543906654659,-0.17767328313683017,-0.11595972012696987,0.09799588920910236,0.27972400959272237,0.06937908000607251,-0.08800655174067504,-0.0638361045130641,0.04882431159433118,0.5619934857726189,0.05124789581142686,0.8398406374501992,0.6313054111892388,0.7266009852216748,0.5581081081081081
98,-0.20666479827138715,-0.16772217857658211,0.1268751343722071,0.2092437503004219,0.1308787734661333,-0.1774761805449311,-0.11595972012696987,0.0978531136522777,0.27994769932450386,0.06960615571529805,-0.08840791963788353,-0.0638361045130641,0.0490566532163719,0.559826979768388,0.05032345732161558,0.8399734395750332,0.6314984709480121,0.727112676056338,0.5581081081081081
99,-0.20666479827138715,-0.16772217857658211,0.1268751343722071,0.2092437503004219,0.1308787734661333,-0.1774761805449311,-0.11595972012696987,0.0978531136522777,0.27994769932450386,0.06960615571529805,-0.08840791963788353,-0.0638361045130641,0.0490566532163719,0.559826979768388,0.05032345732161558,0.8399734395750332,0.6314984709480121,0.727112676056338,0.5581081081081081
100,-0.2042746992537171,-0.16542944637732282,0.12483896582864429,0.21002447854993347,0.1302954317847428,-0.1758265646432412,-0.11330070927900543,0.09608269528283966,0.2794377417467817,0.06715484059928001,-0.0883942701781439,-0.06930930372320632,0.051400724624695984,0.5556303549571603,0.05545813868207716,0.8399070385126162,0.6297035785593611,0.7292778370686588,0.5540540540540541
101,-0.20603748594137564,-0.1692421157268602,0.12774449604535235,0.20572589872382382,0.130905376203736,-0.1755180326906664,-0.11445970670339206,0.0965320047131901,0.2809925402857521,0.06984562962255292,-0.08807000328324843,-0.07172752768794893,0.0522492983327838,0.5576034304478187,0.05914536027176831,0.8393094289508632,0.6284924777402519,0.7274342572850035,0.5532432432432433
102,-0.21855369854811155,-0.1854515720447003,0.14024915547190364,0.2001393710675453,0.1375013027189802,-0.18467882999211405,-0.12141426246579129,0.10330288787517117,0.280086020772193,0.07158271592660725,-0.0901292271823457,-0.06421529347794985,0.04962663157314509,0.5683249348024284,0.05254364259608191,0.8398406374501992,0.6376201923076923,0.7178619756427604,0.5735135135135135
103,-0.21722940043471212,-0.19191290824261276,0.14287962095250686,0.1944100113867404,0.14252444457995483,-0.18216156952396756,-0.12191407653495756,0.1025407797369998,0.2788164471479911,0.07315607631065035,-0.08872775968097156,-0.0667193715479496,0.0500695625322061,0.5681804716464536,0.05614951102270849,0.8396414342629482,0.6345891965501589,0.7208662770711585,0.5667567567567567
104,-0.21893892220211947,-0.19552997386605958,0.14540336507755786,0.19206238126850242,0.14407835110645506,-0.1823393550187774,-0.12107324646660006,0.10224773518349614,0.2803588349375596,0.072988307252007,-0.08790916100091119,-0.06790702000400661,0.05001843437901142,0.5734448865761997,0.059649390649216594,0.8394422310756973,0.6347432024169184,0.7195205479452055,0.5678378378378378
105,-0.21830757055123257,-0.19490788988472213,0.14473752522870956,0.19194728153703478,0.14361782511311616,-0.18115030043501984,-0.12043691175454158,0.10124368139447491,0.2822600161990839,0.07404772913184188,-0.0861041121764248,-0.06069527516240736,0.04604805456391893,0.5804769590803044,0.0546030604293507,0.8397742363877823,0.6350022689456966,0.721058055650979,0.5672972972972973
106,-0.217950873392976,-0.19654326529957838,0.14558256121063923,0.19050374126560074,0.1451539595974488,-0.1805718707240487,-0.12148223717919793,0.10162356854997842,0.2817472472611045,0.07552856840679456,-0.085734470050503,-0.06103511432905018,0.04611382917744239,0.5805446712353739,0.05522111016264575,0.8392430278884462,0.6331262312471586,0.7205933080372542,0.5645945945945946
107,-0.21774589235372213,-0.1962322233089096,0.1453506109887686,0.19064888697323168,0.14503402037603375,-0.1806768610523613,-0.12116406982316863,0.10157926907765708,0.2810478003536037,0.07466202089509089,-0.0861358379477115,-0.0607382022150359,0.04624978722737495,0.5784219554030875,0.053988294184803,0.8392430278884462,0.6330150068212824,0.720745598895409,0.5643243243243243
108,-0.21815585443222987,-0.19716534928091584,0.14589360320130795,0.19035881639586655,0.1456160480733324,-0.1807689733159478,-0.12211857189125641,0.10194173590600766,0.2815265286968577,0.07600487305233106,-0.08644424195696364,-0.06162893855707863,0.046747227883295286,0.5775501815441528,0.054561025233326954,0.8393758300132802,0.6335403726708074,0.7207859358841778,0.5651351351351351
109,-0.217950873392976,-0.19685430729024705,0.14566165297943734,0.19050374126560074,0.14549630810823277,-0.1808739636442604,-0.12180040453522722,0.10189743643368637,0.28082754345677485,0.07513849285586649,-0.08629003995233757,-0.06133202644306446,0.04654669934138923,0.5779857397504456,0.05444086780392354,0.8393758300132802,0.6334293074708289,0.7209382545705416,0.5648648648648649
110,-0.22010317430514162,-0.2002757691876032,0.1481366761934777,0.18899294875556388,0.146920064502305,-0.1823393550187774,-0.12530024545154916,0.10398889070775943,0.2803588349375596,0.07810335329128493,-0.08679802119724209,-0.05798013908365052,0.045391480510672044,0.5785210277318495,0.05053839657829384,0.8394422310756973,0.6347432024169184,0.7195205479452055,0.5678378378378378
111,-0.22376001594546077,-0.20420387680171875,0.15219166739151516,0.18536325538064907,0.146731150542889,-0.1825770576153583,-0.12477758273922102,0.10402287793905869,0.28525871773802436,0.08052939242785873,-0.08911105126663299,-0.06608262026729239,0.05007156004129011,0.5720953961761459,0.056570324798948635,0.8381142098273573,0.6333834586466166,0.7138983050847457,0.5691891891891891
112,-0.22463320502272738,-0.20894967212326238,0.15474477177986096,0.18309870242014503,0.15038996269922011,-0.18378542929620514,-0.12689108223169554,0.10563814363761284,0.28163684473474826,0.08014798127626,-0.08855548136479842,-0.06608262026729239,0.049735073449451425,0.5746057061846536,0.05767510029516554,0.8381142098273573,0.6333834586466166,0.7138983050847457,0.5691891891891891
113,-0.22314911214857447,-0.20852319186801554,0.15382193593587837,0.1824010937913476,0.15054846861711046,-0.1824250282500008,-0.1261410755199066,0.10463605535215695,0.28141818258821505,0.07994219746682552,-0.08789329811526783,-0.0667193715479496,0.049660920893033006,0.5744770150970423,0.05869197037003249,0.8384462151394423,0.6328655500226346,0.716433208062863,0.5667567567567567
114,-0.22265306808356508,-0.205839252216575,0.15240353688362188,0.18329850177017123,0.14819858156028365,-0.18132164689746658,-0.1258229081638773,0.10384706794341306,0.2843754371572954,0.08201244310294542,-0.08773909611064179,-0.06642245943393532,0.04946039235112688,0.5749062097291655,0.05857220273238062,0.8384462151394423,0.6327547169811321,0.7165811965811966,0.5664864864864865
115,-0.2272815499999024,-0.2126821760112873,0.15763195194334595,0.18079568402325535,0.1511410430582032,-0.18484373742219778,-0.12648209151909767,0.10584656987563834,0.2827497500485503,0.07959009750273793,-0.08921766461432898,-0.06633660532867813,0.05009837672219439,0.5747324108607692,0.05765055782153761,0.8381806108897742,0.634796942904241,0.7124117053481333,0.5724324324324325
116,-0.22593276471162696,-0.21112696605794362,0.1561938322023496,0.1811196191339731,0.15043575418994426,-0.18326691668700512,-0.12489125473895141,0.10426588592302952,0.2844904179980604,0.07964780649913505,-0.0879840485773205,-0.06485204475860684,0.048783299103269964,0.5781319371357313,0.057689661628271494,0.8385790172642762,0.6348204897100796,0.714575583361515,0.5710810810810811
117,-0.22593276471162696,-0.21112696605794362,0.1561938322023496,0.1811196191339731,0.15043575418994426,-0.18326691668700512,-0.12489125473895141,0.10426588592302952,0.2844904179980604,0.07964780649913505,-0.0879840485773205,-0.06485204475860684,0.048783299103269964,0.5781319371357313,0.057689661628271494,0.8385790172642762,0.6348204897100796,0.714575583361515,0.5710810810810811
118,-0.22593276471162696,-0.21112696605794362,0.1561938322023496,0.1811196191339731,0.15043575418994426,-0.18326691668700512,-0.12489125473895141,0.10426588592302952,0.2844904179980604,0.07964780649913505,-0.0879840485773205,-0.06485204475860684,0.048783299103269964,0.5781319371357313,0.057689661628271494,0.8385790172642762,0.6348204897100796,0.714575583361515,0.5710810810810811
119,-0.22789649311766397,-0.2139263439739622,0.15840689437775585,0.18039584100661715,0.15183084721945184,-0.1851329522776833,-0.12564126145074034,0.10556893039828434,0.2829984478008959,0.07850563033112157,-0.08968027062820716,-0.06752425378473514,0.050796345920020844,0.5734678731030998,0.05833323968669568,0.8383134130146083,0.6354244647402307,0.7123195703256127,0.5735135135135135
120,-0.23158615182423364,-0.21590803418255283,0.16125938919342214,0.17803343639539915,0.14958861022325687,-0.18717033433080832,-0.13009560443515017,0.1084357730950325,0.283584540756427,0.08296275641018436,-0.0885669173986343,-0.06175414246057864,0.047710938558365404,0.5831956028083138,0.05563586609948257,0.8377822045152723,0.6361876396128071,0.708457711442786,0.5772972972972973
121,-0.24169181755929892,-0.2283849866123679,0.17112788881363022,0.17718525334051655,0.1554895896202837,-0.19545704803343628,-0.12900515294024906,0.11171467722954889,0.28245200202775766,0.07558330594807738,-0.09391418547771263,-0.06391480410954986,0.05111444864086965,0.5763245267318494,0.05312126543331197,0.8377158034528552,0.6427945045308389,0.6998726925525143,0.5943243243243244
122,-0.23986339673913937,-0.21578297606259322,0.16498535758878377,0.1788255571986727,0.14277782465979894,-0.19367668567398144,-0.12370997988748189,0.10871015181110363,0.28484813335739095,0.07210296163784558,-0.09386881024668633,-0.06756360358297797,0.052678485953088806,0.5746057061846535,0.05661318900548762,0.8373837981407702,0.641277281382745,0.7000319795330988,0.5916216216216216
123,-0.2420608839298054,-0.21644033284699626,0.16591423859933827,0.1822063557814711,0.14411827399635269,-0.19619394614212798,-0.12321016581831562,0.109472259949275,0.2859469255723915,0.0706076757937204,-0.09693698745356419,-0.07167744612654903,0.055881001892651876,0.5676503688883331,0.057166335202747276,0.8375830013280212,0.6441664242071574,0.6975425330812854,0.5983783783783784
124,-0.24484049717198253,-0.21410270798928993,0.16603910742463257,0.18411587059186008,0.14036625799758706,-0.1993153924506979,-0.12418751652956528,0.11130189801858462,0.2853521953366672,0.06945389272824765,-0.09611617534760009,-0.06857954382852072,0.0538993574220198,0.5769844607199277,0.057405360488542834,0.8375166002656043,0.6464383759572316,0.6945048121701335,0.6045945945945946
125,-0.24388526542908961,-0.21285854002661492,0.16493671540654456,0.1836746021298019,0.1391206000571804,-0.19753503009124307,-0.12080134761297368,0.10882354799775312,0.2877086175068075,0.0680475617938393,-0.0955152302147392,-0.0673918953724637,0.05306922245194122,0.5776227289856231,0.056601274099218335,0.8379814077025233,0.6466840428612801,0.6965065502183406,0.6035135135135136
126,-0.24397134741559132,-0.21460935370604922,0.1658121222462617,0.18310623310434995,0.14080789898894208,-0.19733792749934398,-0.12016501290091519,0.10850538064172388,0.2879132466799987,0.0675961881303313,-0.09536102821011314,-0.06679807114443526,0.052772310337926995,0.5780168761906628,0.0561731561745995,0.8378486055776893,0.6462920046349941,0.6963171036204744,0.6029729729729729
127,-0.24313501472545057,-0.21480495743213995,0.16560420720316216,0.1831031891610809,0.14183930849520676,-0.19655595616411076,-0.12005134090118474,0.10816299352820931,0.2882036805149065,0.06816989776183224,-0.0950684870865044,-0.06471968634633551,0.05186131459111989,0.5778711819541383,0.05399736110248221,0.8376494023904383,0.645292325547657,0.6965236454744754,0.601081081081081
128,-0.23987576595138926,-0.21239678696830255,0.16318286994363224,0.1825121032526353,0.141214065437137,-0.19504352575254885,-0.12118748968240961,0.1082061809199718,0.28448783231702335,0.06800367045174482,-0.09374412058744325,-0.06781758864436371,0.05254908517929614,0.5776793178120393,0.057991035697134596,0.8376494023904383,0.6429093033445306,0.6993962503972037,0.5948648648648649
129,-0.23740362426809292,-0.210299658495134,0.16135389636112096,0.18034424558252557,0.13912238374606423,-0.19131145457119242,-0.11841480683471461,0.10524930837105292,0.2873578085411565,0.06888011899090818,-0.09146281628933906,-0.06790344274962079,0.05144641756414713,0.5818566347293875,0.06064642011108723,0.8376494023904383,0.6405997354108481,0.7022236545278763,0.5889189189189189
130,-0.24332358723157915,-0.21511599942280862,0.16578707647299804,0.18246961411208065,0.14149425780662828,-0.1955511261075261,-0.11191551028731606,0.10413847464855593,0.29083013702177724,0.06103869968464881,-0.09499138608419136,-0.07163451907392038,0.05454161280143699,0.5780690830438486,0.06167745142645298,0.8378486055776893,0.6456761462565292,0.6970551378446115,0.6013513513513513
131,-0.23664100435220395,-0.21780955892963078,0.16437751818447704,0.1759792007621506,0.14584838310047177,-0.18745507596443417,-0.11184696435783037,0.1004228473586708,0.29263419270691204,0.06674446696558367,-0.09002962301667816,-0.06705563346020671,0.05036962229819817,0.58386164984807,0.06107012955389901,0.8379814077025233,0.6395864106351551,0.7052117263843648,0.5851351351351352
132,-0.23770705650609839,-0.2057847397027464,0.1590417404159241,0.18334234143309794,0.13519173203963641,-0.19056364420827795,-0.10871098808386137,0.10031060614106438,0.29299842859912384,0.06144623211652811,-0.09300483633559964,-0.06934507626706343,0.052712010854303055,0.5777834346262767,0.06004593625337462,0.8384462151394423,0.6434119888612048,0.7028498238872879,0.5932432432432433
133,-0.2366574128853292,-0.2157477032595277,0.16349944880249795,0.17650985109766149,0.14365429015015674,-0.18835491569270618,-0.11427863120633408,0.10196762832385295,0.2905577841373832,0.06776692745512358,-0.0908164959254518,-0.06735254557422088,0.0509587099168419,0.5808220810843026,0.05999494002845562,0.8379150066401062,0.6395984054333383,0.7048486820696388,0.5854054054054054
134,-0.23929767922075357,-0.20909076333552457,0.1613608825936061,0.18076229608530092,0.1359865078210455,-0.19034722451928965,-0.10543849116700021,0.09877373681217752,0.2948326808334312,0.05899210492713958,-0.09187783364628718,-0.07023581260910616,0.052356209189404285,0.5834828722850944,0.06353086804274677,0.8383798140770252,0.6436310395314788,0.7022364217252396,0.5940540540540541
135,-0.23929767922075357,-0.20909076333552457,0.1613608825936061,0.18076229608530092,0.1359865078210455,-0.19034722451928965,-0.10543849116700021,0.09877373681217752,0.2948326808334312,0.05899210492713958,-0.09187783364628718,-0.07023581260910616,0.052356209189404285,0.5834828722850944,0.06353086804274677,0.8383798140770252,0.6436310395314788,0.7022364217252396,0.5940540540540541
136,-0.23972404983238657,-0.2073399496560901,0.16086762188656997,0.1810267667315842,0.13373642532039287,-0.1910370835909364,-0.1060748258790587,0.09944884306026844,0.294081104443834,0.05889654816639489,-0.0924175406624784,-0.07082963683713472,0.05291348372791346,0.5820587509092243,0.06344354448807255,0.8381806108897742,0.6435571156940177,0.7013069811922219,0.5945945945945946
137,-0.24069569010840475,-0.21045036956277757,0.16249364546948153,0.1820035359151149,0.13744691925487595,-0.19250891399781644,-0.10925649943935145,0.10142461008360787,0.2930192000232198,0.06103168109300716,-0.09324978880227835,-0.0737987579772772,0.05447813758533786,0.5807799789374176,0.06585011951738229,0.8383134130146083,0.6447848285922685,0.7004754358161648,0.5972972972972973
138,-0.23791203754535226,-0.20640682368408397,0.15935278240659287,0.18321331796973897,0.13563464792801705,-0.18985446803954192,-0.10512032381097092,0.09832910202051352,0.2953718773967696,0.05920634612940823,-0.09204789853655657,-0.069938900495092,0.05233594978463997,0.5821276709768503,0.06265060240963849,0.8385790172642762,0.6438095238095237,0.70304,0.5937837837837838
139,-0.24466833319897918,-0.21659104391463985,0.1666171450260146,0.18524609999234126,0.14409254970687024,-0.19729285427280246,-0.10982485943800335,0.1038350183591543,0.29160276280745695,0.05806499550326616,-0.09586900945501767,-0.07095484074063474,0.054542229346642226,0.5785013380909901,0.06060715103365666,0.8383134130146083,0.6483754512635378,0.6961240310077519,0.6067567567567568
140,-0.2391376332103763,-0.22142662455307754,0.1674145342177485,0.17230724113740994,0.14560481260396696,-0.18692368529050796,-0.10255213631957483,0.09623175136114841,0.29647083284763187,0.058730598750076135,-0.0888096564394093,-0.061625361302692916,0.04745016539985472,0.5908130571868069,0.05800420507844084,0.8376494023904383,0.6395400265369305,0.7035355173532274,0.5862162162162162
141,-0.2297534404335749,-0.21700149107758415,0.1611189843124523,0.1691236774238731,0.14599459327137554,-0.18127657367092503,-0.11093758835998724,0.09734785423697798,0.28842808779927415,0.06651270067306869,-0.08435808804270438,-0.06035543599576454,0.04482454096020122,0.593111044286398,0.059275591557621965,0.8387782204515273,0.6346674691543785,0.7158859470468432,0.57
142,-0.22660072150001592,-0.22077888762405606,0.16133747079582808,0.1647362147050792,0.15065150350962248,-0.1799998800454407,-0.11957323304302225,0.10058509242849645,0.28063852586802407,0.07288664323717253,-0.08068896570296563,-0.05263572103139402,0.03976304720533007,0.6019262513626991,0.05502865004336355,0.8394422310756973,0.6327460510328067,0.7222607489597781,0.562972972972973
143,-0.22554299923749604,-0.22272530502958104,0.16177567491283698,0.1642145675806119,0.15398236814105476,-0.18023561683151826,-0.12516372480865684,0.10325296783063867,0.27684823883376203,0.07736940862381614,-0.08001091956779169,-0.04996351200526572,0.038398921889811755,0.6030062636594269,0.0526243120715959,0.8393094289508632,0.6315468940316687,0.7231520223152023,0.5605405405405406
144,-0.2279659153214166,-0.2178993442465248,0.1608912790520334,0.1650662778562081,0.14598735643957939,-0.18217444758869372,-0.12148223717919793,0.10265380760005029,0.27763809312916177,0.07210430283044178,-0.08215388474691321,-0.054417193715479484,0.041330725851059534,0.5976072941210483,0.05500946935372808,0.8389774236387783,0.6327426927154324,0.719600413365484,0.5645945945945946
145,-0.227350972203655,-0.21696621827451856,0.1601954283864216,0.16543888796423564,0.14562851065791282,-0.18188523273320814,-0.12264123460358456,0.1030191429770066,0.2773729614158719,0.0735545023696681,-0.08169127873303503,-0.05352645737343675,0.04072914022534123,0.5989644643575078,0.054647705272586666,0.8389774236387783,0.6324086706078521,0.7200552295478081,0.5637837837837838
146,-0.22774452574903747,-0.21933911593529043,0.16145830644334375,0.16462280536339904,0.14781907536564554,-0.18198378402915769,-0.12264123460358456,0.10309053075541894,0.2772644005699166,0.07344175344175341,-0.08176837973534803,-0.05352645737343675,0.04078121271024021,0.5987378414046673,0.05454168776890311,0.8389110225763612,0.6323128220672931,0.7198067632850241,0.5637837837837838
147,-0.22982715320782665,-0.22007663818120604,0.16286972846330722,0.16452178321581043,0.14685458084654912,-0.18484821064405751,-0.1300499071488263,0.10775089949853155,0.27356514585389174,0.0784211472232611,-0.0826618659918177,-0.05980453882036452,0.04374395341657171,0.5980035988324426,0.061027143586576904,0.8385126162018592,0.6328502415458938,0.7168262653898769,0.5664864864864865
148,-0.2309012840034718,-0.2201920764457841,0.16340775563234672,0.16559117480671318,0.14678782755705821,-0.1867206852670988,-0.134708745489535,0.11067941224731595,0.271566784542387,0.08165099878850213,-0.08412678503576528,-0.06217983573247854,0.0455043992065175,0.5937734914691454,0.06166684334481454,0.8383134130146083,0.6334487430377842,0.7149167516139994,0.5686486486486486
149,-0.23288142094263406,-0.22330249635247146,0.16574899052858583,0.16554387655626857,0.1490174727896022,-0.1888823747456256,-0.13577691955735322,0.11228431595741009,0.26987068322138547,0.08049314224071502,-0.08327646058441823,-0.06183999656583583,0.0447696205293261,0.6008515544050612,0.06401851907284906,0.8379814077025233,0.6340731853629274,0.7122641509433962,0.5713513513513514
150,-0.22935155699681792,-0.22820862259704028,0.16644979703750543,0.1625063092747185,0.1568834407226059,-0.18599022619077016,-0.13891289583132221,0.11245535867844705,0.26709016498728355,0.08487921053562375,-0.08031711015114008,-0.0529326331454083,0.039763224047659,0.6067523900867169,0.05718484598206952,0.8379814077025233,0.6307506053268765,0.7166437414030261,0.5632432432432433
151,-0.224198253270096,-0.22455628417052792,0.16218912376902678,0.16091202257141288,0.1556296352328041,-0.18272318954920574,-0.14088987468090441,0.11164938616911577,0.2627863998585325,0.08705406175572827,-0.07635544668779258,-0.05153392668059409,0.037005023101737526,0.6160022708256419,0.060112055583962265,0.8392430278884462,0.6295332823259373,0.7255731922398589,0.5559459459459459
152,-0.22629728926201048,-0.22292090875567178,0.16264338463821304,0.16141942600477166,0.15196142118013883,-0.18407071253068394,-0.14195804874872264,0.11279515305643674,0.26436962581770385,0.08838748452566503,-0.07748023595120135,-0.05119408751395127,0.037487994139658046,0.6143827090226088,0.0588141834957131,0.8386454183266933,0.6297989031078611,0.721717877094972,0.5586486486486486
153,-0.22732219445827984,-0.2238540347276779,0.1636449522099697,0.16080868281141272,0.15188225622793444,-0.18445203964975598,-0.14079905132433584,0.11252919680902405,0.2651610340298101,0.08717763163126535,-0.07825124597433164,-0.052084823855994,0.038297869704972266,0.6120341512664063,0.05875555152723655,0.8383798140770252,0.6297535746881655,0.7202505219206681,0.5594594594594594
154,-0.22694504944602262,-0.2238540347276779,0.16343739720789413,0.16220096577947687,0.15325945234999916,-0.18464914224165507,-0.14079905132433584,0.11267197236584872,0.26495298300271725,0.08695223589192413,-0.07840544797895771,-0.052084823855994,0.038402014674770224,0.611566592709289,0.05854338088307742,0.8382470119521912,0.6295620437956204,0.719749652294854,0.5594594594594594
155,-0.22808885369504414,-0.22396947299225606,0.16395369169940058,0.16209979461500537,0.15211706298301764,-0.18542467454452521,-0.1412308906800956,0.11313004673009698,0.26532441522713884,0.08705150082790114,-0.07948486201134011,-0.05446012076810802,0.03990209804022111,0.6083135789182822,0.059728813559322025,0.8383798140770252,0.6306525037936268,0.7190311418685121,0.5616216216216217
156,-0.228293834734298,-0.22428051498292484,0.16418564192127122,0.16197782336247338,0.1522371892588772,-0.1856217771364243,-0.1415490580361249,0.11336051818652396,0.2651173731551707,0.08717685791123997,-0.07908349411413161,-0.05144807257533701,0.038448146428734585,0.6104394536041448,0.05721381461803743,0.8383798140770252,0.6307645631067962,0.7188796680497925,0.5618918918918919
157,-0.22935155699681792,-0.22645780891760597,0.16560173847228982,0.1625063092747185,0.1544492472306102,-0.18689650495140525,-0.14377622952832975,0.11493042195423178,0.2643759364849072,0.08856549585803764,-0.08031711015114008,-0.05021749706665135,0.038637997630321254,0.6067523900867169,0.05413314278467074,0.8382470119521912,0.6313559322033897,0.717331499312242,0.5637837837837838
158,-0.23510339530817612,-0.22940789790126825,0.16928761493670313,0.16311425464360654,0.15278710543989238,-0.19196966008187683,-0.14593542630712808,0.11802146441415814,0.26382609945169916,0.08688641818281828,-0.08562121642509583,-0.06209398162722146,0.04611436277513088,0.5923248248775723,0.06041596422423745,0.8385126162018592,0.6361460203470976,0.7124664879356568,0.5745945945945946
159,-0.2282486484557976,-0.23746933671097142,0.1699940278423991,0.1567504494573203,0.16619237281613164,-0.18487200096300643,-0.14650321508970088,0.11513912400533818,0.2623294558507171,0.09227928244811834,-0.08041228746500019,-0.04818203932118026,0.038052962079203626,0.6008620863294862,0.04972669864828361,0.8386454183266933,0.629911666159001,0.7215631542219121,0.5589189189189189
